,sonnet_index,syllables,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,word_list,sonnet_num,author,polarity,subjectivity
412,415,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Oh', 'let', 'me', 'then', 'his', 'strange', 'love', 'still', 'admire']",30, John Donne    John Don,0.225,0.375
413,416,10,stress,stress,unstress,stress,stress,stress,stress,stress,unstress,unstress,missing,missing,"['Kings', 'pardon', 'but', 'he', 'bore', 'our', 'punishment']",30, John Donne    John Don,0.0,0.0
414,417,11,unstress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['And', 'Jacob', 'came', 'clothed', 'in', 'vile', 'harsh', 'attire']",30, John Donne    John Don,-0.2,0.7
415,418,10,stress,stress,unstress,stress,unstress,stress,stress,unstress,unstress,stress,missing,missing,"['But', 'to', 'supplant', 'and', 'with', 'gainful', 'intent']",30, John Donne    John Don,0.0,0.0
416,419,11,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['God', 'clothed', 'himself', 'in', 'vile', 'man', 'flesh', 'that', 'so']",30, John Donne    John Don,0.0,0.0
417,420,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['He', 'might', 'be', 'weak', 'enough', 'to', 'suffer', 'woe']",31, John Donne    John Don,-0.1875,0.5625
418,421,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['What', 'if', 'this', 'present', 'were', 'the', 'world', 'last', 'night']",31, John Donne    John Don,0.0,0.0333333333333
419,422,10,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['Mark', 'in', 'my', 'heart', 'O', 'soul', 'where', 'thou', 'dost', 'dwell']",31, John Donne    John Don,0.0,0.0
420,423,10,unstress,stress,unstress,stress,stress,stress,unstress,unstress,stress,missing,missing,missing,"['The', 'picture', 'of', 'Christ', 'crucified', 'and', 'tell']",31, John Donne    John Don,0.0,0.0
421,424,9,stress,unstress,unstress,stress,unstress,unstress,unstress,stress,missing,missing,missing,missing,"['Whether', 'that', 'countenance', 'can', 'thee', 'affright']",31, John Donne    John Don,0.0,0.0
422,425,10,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Tears', 'in', 'his', 'eyes', 'quench', 'the', 'amazing', 'light']",31, John Donne    John Don,0.5,0.8
423,426,10,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['Blood', 'fills', 'his', 'frowns', 'which', 'from', 'his', 'pierced', 'head', 'fell']",31, John Donne    John Don,0.0,0.0
424,427,9,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,missing,missing,"['And', 'can', 'that', 'tongue', 'adjudge', 'thee', 'unto', 'hell']",31, John Donne    John Don,0.0,0.0
425,428,11,stress,stress,unstress,stress,unstress,unstress,stress,stress,stress,stress,missing,missing,"['Which', 'prayed', 'forgiveness', 'for', 'his', 'foes', 'fierce', 'spite']",31, John Donne    John Don,0.0,0.0
426,429,10,stress,missing,stress,stress,unstress,stress,unstress,stress,unstress,unstress,missing,missing,"['No', 'no;', 'but', 'as', 'in', 'my', 'idolatry']",31, John Donne    John Don,0.0,0.0
427,430,10,stress,stress,unstress,stress,stress,unstress,stress,stress,unstress,unstress,missing,missing,"['I', 'said', 'to', 'all', 'my', 'profane', 'mistresses']",31, John Donne    John Don,0.0,0.0
428,431,10,stress,unstress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Beauty', 'of', 'pity', 'foulness', 'only', 'is']",31, John Donne    John Don,-0.05,0.6
429,432,9,unstress,stress,unstress,missing,missing,stress,stress,stress,unstress,missing,missing,missing,"['A', 'sign', 'of', 'rigour', 'so', 'I', 'say', 'to', 'thee']",31, John Donne    John Don,0.0,0.0
430,433,10,unstress,stress,stress,unstress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['To', 'wicked', 'spirits', 'are', 'horrid', 'shapes', 'assigned']",31, John Donne    John Don,0.0,0.0
431,434,10,unstress,missing,missing,stress,unstress,stress,unstress,missing,missing,stress,missing,missing,"['This', 'beauteous', 'form', 'assures', 'a', 'piteous', 'mind']",32, John Donne    John Don,0.0,0.0
432,435,10,unstress,stress,unstress,unstress,stress,unstress,unstress,stress,unstress,stress,missing,missing,"['If', 'poisonous', 'minerals', 'and', 'if', 'that', 'tree']",32, John Donne    John Don,0.0,0.0
433,436,10,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Whose', 'fruit', 'threw', 'death', 'on', 'else', 'immortal', 'us']",32, John Donne    John Don,0.0,0.0
434,437,10,unstress,stress,unstress,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,"['If', 'lecherous', 'goats', 'if', 'serpents', 'envious']",32, John Donne    John Don,0.0,0.0
435,438,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['Cannot', 'be', 'damned', 'alas', 'why', 'should', 'I', 'be']",32, John Donne    John Don,-0.4,1.0
436,439,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Why', 'should', 'intent', 'or', 'reason', 'born', 'in', 'me']",32, John Donne    John Don,0.0,0.0
437,440,10,stress,stress,stress,stress,unstress,stress,stress,stress,stress,unstress,missing,missing,"['Make', 'sins', 'else', 'equal', 'in', 'me', 'more', 'heinous']",32, John Donne    John Don,0.25,0.375
438,441,9,unstress,stress,unstress,stress,stress,unstress,unstress,stress,unstress,missing,missing,missing,"['And', 'Mercy', 'being', 'easy', 'and', 'glorious']",32, John Donne    John Don,0.433333333333,0.833333333333
439,442,10,unstress,missing,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['To', 'God;', 'in', 'his', 'stern', 'wrath', 'why', 'threatens', 'he']",32, John Donne    John Don,0.0,0.0
440,443,9,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['But', 'who', 'am', 'I', 'that', 'dare', 'dispute', 'with', 'thee']",32, John Donne    John Don,0.0,0.0
441,444,10,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['O', 'God', 'Oh', 'of', 'thine', 'only', 'worthy', 'blood']",32, John Donne    John Don,0.166666666667,1.0
442,445,11,unstress,stress,stress,stress,unstress,stress,unstress,unstress,missing,missing,stress,missing,"['And', 'my', 'tears', 'make', 'a', 'heavenly', 'Lethean', 'flood']",32, John Donne    John Don,0.0,0.0
443,446,10,unstress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,missing,missing,"['And', 'drown', 'in', 'it', 'my', 'sin', 'black', 'memory;']",32, John Donne    John Don,-0.166666666667,0.433333333333
444,447,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['That', 'thou', 'remember', 'them', 'some', 'claim', 'as', 'debt']",32, John Donne    John Don,0.0,0.0
445,448,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['I', 'think', 'it', 'mercy', 'if', 'thou', 'wilt', 'forget']",33, John Donne    John Don,0.0,0.0
446,449,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Tho', 'has', 'made', 'me', 'and', 'shall', 'thy', 'work', 'decay']",33, John Donne    John Don,0.0,0.0
447,450,11,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,"['Repair', 'me', 'now', 'for', 'now', 'mine', 'end', 'doth', 'haste;']",33, John Donne    John Don,0.0,0.0
448,451,10,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['I', 'run', 'to', 'death', 'and', 'death', 'meets', 'me', 'as', 'fast']",33, John Donne    John Don,0.2,0.6
449,452,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['And', 'all', 'my', 'pleasures', 'are', 'like', 'yesterday']",33, John Donne    John Don,0.0,0.0
450,453,9,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['I', 'dare', 'not', 'move', 'my', 'dim', 'eyes', 'any', 'way']",33, John Donne    John Don,0.1,0.5
451,454,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Despair', 'behind', 'and', 'death', 'before', 'doth', 'cast']",33, John Donne    John Don,-0.4,0.7
452,455,10,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['Such', 'terror', 'and', 'my', 'feeble', 'flesh', 'doth', 'waste']",33, John Donne    John Don,-0.233333333333,0.5
453,456,11,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,"['By', 'sin', 'in', 'it', 'which', 'it', 'towards', 'hell', 'doth', 'weigh']",33, John Donne    John Don,0.0,0.0
454,457,10,stress,unstress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Only', 'thou', 'art', 'above', 'and', 'when', 'towards', 'thee']",33, John Donne    John Don,0.0,0.55
455,458,10,stress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,missing,missing,"['By', 'thy', 'leave', 'I', 'can', 'look', 'I', 'rise', 'again;']",33, John Donne    John Don,0.0,0.0
456,459,10,stress,stress,stress,stress,unstress,stress,stress,missing,missing,stress,missing,missing,"['But', 'our', 'old', 'subtle', 'foe', 'so', 'tempteth', 'me']",33, John Donne    John Don,-0.116666666667,0.35
457,460,10,unstress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,missing,"['That', 'not', 'one', 'hour', 'myself', 'I', 'can', 'sustain']",33, John Donne    John Don,0.0,0.0
458,461,10,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Thy', 'grace', 'may', 'wing', 'me', 'to', 'prevent', 'his', 'art']",33, John Donne    John Don,0.0,0.0
459,462,11,unstress,stress,stress,stress,unstress,unstress,stress,stress,stress,unstress,stress,missing,"['And', 'thou', 'like', 'adamant', 'draw', 'mine', 'iron', 'heart']",34, John Donne    John Don,0.1,0.7
460,463,9,stress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,"['Oh', 'my', 'black', 'soul', 'now', 'art', 'thou', 'summoned']",34, John Donne    John Don,-0.166666666667,0.433333333333
461,464,9,stress,stress,unstress,stress,stress,unstress,unstress,missing,missing,missing,missing,missing,"['By', 'sickness', 'death', 'herald', 'and', 'champion;']",34, John Donne    John Don,0.0,0.0
462,465,11,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,"['Thou', 'art', 'like', 'a', 'pilgrim', 'which', 'abroad', 'hath', 'done']",34, John Donne    John Don,0.0,0.0
463,466,11,stress,unstress,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['Treason', 'and', 'durst', 'not', 'turn', 'to', 'whence', 'he', 'is', 'fled;']",34, John Donne    John Don,0.0,0.0
464,467,10,unstress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['Or', 'like', 'a', 'thief', 'which', 'till', 'death', 'doom', 'be', 'read']",34, John Donne    John Don,0.0,0.0
465,468,10,missing,missing,unstress,stress,unstress,stress,unstress,stress,stress,unstress,missing,missing,"['Wisheth', 'himself', 'delivered', 'from', 'prison']",34, John Donne    John Don,0.0,0.0
466,469,9,stress,stress,unstress,missing,unstress,unstress,stress,unstress,missing,missing,missing,missing,"['But', 'damned', 'and', 'haled', 'to', 'execution']",34, John Donne    John Don,0.0,0.0
467,470,10,missing,missing,unstress,stress,stress,stress,unstress,unstress,stress,unstress,missing,missing,"['Wisheth', 'that', 'still', 'he', 'might', 'be', 'imprisoned']",34, John Donne    John Don,0.0,0.0
468,471,10,stress,stress,unstress,stress,unstress,stress,stress,missing,stress,missing,missing,missing,"['Yet', 'grace', 'if', 'thou', 'repent', 'thou', 'canst', 'not', 'lack;']",34, John Donne    John Don,0.0,0.0
469,472,9,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,missing,"['But', 'who', 'shall', 'give', 'thee', 'that', 'grace', 'to', 'begin']",34, John Donne    John Don,0.0,0.0
470,473,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Oh', 'make', 'thy', 'self', 'with', 'holy', 'mourning', 'black']",34, John Donne    John Don,-0.166666666667,0.433333333333
471,474,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['And', 'red', 'with', 'blushing', 'as', 'thou', 'art', 'with', 'sin;']",34, John Donne    John Don,0.0,0.0
472,475,9,unstress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,"['Or', 'wash', 'thee', 'in', 'Christ', 'blood', 'which', 'hath', 'this', 'might']",34, John Donne    John Don,0.0,0.0
473,476,9,unstress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['That', 'being', 'red', 'it', 'dyes', 'red', 'souls', 'to', 'white']",35, John Donne    John Don,0.0,0.0
474,477,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['O', 'might', 'those', 'sighs', 'and', 'tears', 'return', 'again']",35, John Donne    John Don,0.0,0.0
475,478,10,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['Into', 'my', 'breast', 'and', 'eyes', 'which', 'I', 'have', 'spent']",35, John Donne    John Don,-0.1,0.1
476,479,10,unstress,stress,stress,stress,unstress,stress,unstress,unstress,unstress,stress,missing,missing,"['That', 'I', 'might', 'in', 'this', 'holy', 'discontent']",35, John Donne    John Don,0.0,0.0
477,480,10,stress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,"['Mourn', 'with', 'some', 'fruit', 'as', 'I', 'have', 'mourned', 'in', 'vain;']",35, John Donne    John Don,0.0,0.0
478,481,11,unstress,stress,unstress,stress,unstress,unstress,stress,stress,unstress,stress,stress,missing,"['In', 'mine', 'Idolatry', 'what', 'showers', 'of', 'rain']",35, John Donne    John Don,0.0,0.0
479,482,10,stress,stress,unstress,stress,stress,missing,stress,stress,unstress,stress,missing,missing,"['Mine', 'eyes', 'did', 'waste', 'what', 'griefs', 'my', 'heart', 'did', 'rent']",35, John Donne    John Don,-0.2,0.0
480,483,11,unstress,missing,missing,missing,unstress,stress,missing,stress,stress,missing,missing,missing,"['That', 'sufferance', 'was', 'my', 'sin;', 'now', 'I', 'repent;']",35, John Donne    John Don,0.0,0.0
481,484,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Cause', 'I', 'did', 'suffer', 'I', 'must', 'suffer', 'pain']",35, John Donne    John Don,0.0,0.0
482,485,11,stress,missing,missing,missing,stress,unstress,unstress,stress,stress,unstress,stress,missing,"['Th', 'hydropic', 'drunkard', 'and', 'night', 'scouting', 'thief']",35, John Donne    John Don,0.0,0.0
483,486,10,unstress,stress,unstress,stress,unstress,stress,stress,missing,missing,stress,missing,missing,"['The', 'itchy', 'lecher', 'and', 'self', 'tickling', 'proud']",35, John Donne    John Don,0.8,1.0
484,487,11,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,unstress,stress,missing,"['Have', 'the', 'remembrance', 'of', 'past', 'joys', 'for', 'relief']",35, John Donne    John Don,-0.25,0.25
485,488,10,unstress,missing,missing,stress,unstress,missing,stress,stress,unstress,stress,missing,missing,"['Of', 'comming', 'ills', 'To', '(poor)', 'me', 'is', 'allowed']",35, John Donne    John Don,-0.4,0.6
486,489,12,stress,missing,missing,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,"['No', 'ease;', 'for', 'long', 'yet', 'vehement', 'grief', 'hath', 'been']",35, John Donne    John Don,-0.425,0.3
487,490,11,stress,stress,unstress,stress,stress,stress,stress,unstress,unstress,stress,stress,missing,"['Th', 'effect', 'and', 'cause', 'the', 'punishment', 'and', 'sin']",36, John Donne    John Don,0.0,0.0
488,491,9,stress,stress,stress,stress,unstress,stress,stress,unstress,stress,missing,missing,missing,"['As', 'due', 'by', 'many', 'titles', 'I', 'resign']",36, John Donne    John Don,0.1875,0.4375
489,492,9,stress,stress,unstress,stress,stress,missing,stress,stress,unstress,missing,missing,missing,"['My', 'self', 'to', 'Thee', 'O', 'God;', 'first', 'I', 'was', 'made']",36, John Donne    John Don,0.25,0.333333333333
490,493,9,stress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,missing,missing,"['By', 'Thee', 'and', 'for', 'Thee', 'and', 'when', 'I', 'was', 'decayed']",36, John Donne    John Don,0.0,0.0
491,494,11,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['Thy', 'blood', 'bought', 'that', 'the', 'which', 'before', 'was', 'Thine;']",36, John Donne    John Don,0.0,0.0
492,495,10,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['I', 'am', 'Thy', 'son', 'made', 'with', 'Thy', 'Self', 'to', 'shine']",36, John Donne    John Don,0.0,0.0
493,496,10,stress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['Thy', 'servant', 'whose', 'pains', 'Thou', 'hast', 'still', 'repaid']",36, John Donne    John Don,0.0,0.0
494,497,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Thy', 'sheep', 'thine', 'image', 'and', 'till', 'I', 'betrayed']",36, John Donne    John Don,0.0,0.0
495,498,12,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['My', 'self', 'a', 'temple', 'of', 'Thy', 'Spirit', 'divine;']",36, John Donne    John Don,0.0,0.0
